,,pku,,,,iitb,,,,ufc,,,,fce auto,,,,gold,,,,sjtu,,,,fce,,,,RoRo,,,,amu,,,,ipn,,,,cuui,,,,rac,,,,camb,,,,umc,,,,nthu,,,,post,,,,AMU,
words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,0.9999999999999999,original order,1,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,2,0,0.9999999999999999,original order,1,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,,,,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,2,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,3,0,1.0,original order,,,,first longer with align,0,0,1.0,original order,0,0,1.0,,0,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,
0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,sentence concatenated,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,3,1,0.9995550611790878,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,1.0,original order,1,1,0.9930069930069931,original order,1,0,1.0,original order,1,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,4,0.9805006587615284,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,3,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,0.9999999999999999,original order,3,0,1.0,original order
1,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,original order,2,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,first longer with align,0,0,1.0,original order,,,,original order,0,0,1.0,original order,4,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,0.9999999999999999,original order,4,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,sentence concatenated,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,1,0,1.0,original order,0,2,0.9975579975579975,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
2,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,2,1,0.9988706945228685,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,1,0,1.0,original order,,,,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,3,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,3,0,1.0,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order
1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,1,3,0.9733893557422969,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,1.0,original order
0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,1,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,2,1,0.9975490196078433,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order
0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,,,,original order,3,1,0.9987012987012988,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,,0,0,1.0,original order,,,,original order,0,0,0.9999999999999999,original order,2,0,1.0,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,,,,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,0,0,0.9999999999999999,original order,,,,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,,,,original order
0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,0,0,1.0,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,,,,original order
0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,1,0,1.0,original order,,,,original order,,,,original order,1,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,1,0,1.0,original order,0,0,1.0,original order,,,,original order
1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,,,,ORDERED with align,,,,,0,0,0.9999999999999999,original order,,,,,2,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,,,,original order,,,,original order,1,0,1.0,original order,0,0,1.0,original order,,,,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,1,0,1.0,original order,,,,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,2,0,1.0,original order,0,0,1.0,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,0,0,0.9999999999999999,original order,,,,original order,,,,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,,,,original order
,,,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,0,0,0.9999999999999999,original order,,,,original order,,,,,1,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,,,,,,0,0,1.0,original order,,,,original order,1,1,0.8931174089068825,original order,,,,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,,,,,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,second longer with align,,,,,0,0,0.9999999999999999,original order,,,,original order,,,,original order,,,,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,2,2,0.9392120075046907,original order,1,0,1.0,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,original order,,,,original order,1,0,1.0,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,0.9999999999999999,original order,,,,original order,,,,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,original order,,,,original order,0,0,1.0,original order,,,,original order
,,,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,sentence concatenated,,,,,0,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,,,,original order,,,,original order,,,,original order,1,0,1.0,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,,,,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,,,,original order
,,,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,,,,,,2,0,1.0,original order,,,,,,,,original order,,,,original order,,,,original order,2,2,0.964572192513369,original order,,,,original order,,,,original order,,,,original order,,,,original order,1,0,1.0,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,1,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,1,0,1.0,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,0.9999999999999999,original order,,,,original order,,,,original order,,,,original order,,,,original order,1,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,,,,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,ORDERED with align,,,,,1,0,0.9999999999999999,original order,,,,original order,,,,original order,,,,original order,,,,original order,1,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,,,,original order,,,,original order
,,,original order,0,0,1.0,original order,0,0,1.0,original order,,,,original order,,,,,0,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,0,0,0.9999999999999999,original order,,,,original order,,,,original order,,,,original order,,,,original order,,,,original order,,,,original order
,,,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,,,,,original order,,,,original order,,,,original order,,,,,,,,original order,1,0,1.0,original order,,,,original order,,,,original order,,,,original order,,,,original order,,,,original order,,,,
,,,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,,,,original order,,,,,,,,original order,,,,original order,,,,,,,,,,,,original order,2,3,0.9454033771106943,original order,,,,original order,,,,original order,,,,original order,,,,,,,,original order,,,,
